prof_id,week_day,hour,semester,academic_year,module,degree,room,degree_year
100,Mon,10,1,2023/2024,Microbial biotechnology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
100,Mon,11,1,2023/2024,Microbial biotechnology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
60,Fri,10,1,2023/2024,Programmazione I Matricole dispari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
60,Fri,11,1,2023/2024,Programmazione I Matricole dispari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
60,Fri,12,1,2023/2024,Programmazione I Matricole dispari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
16,Mon,14,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
16,Mon,15,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
16,Tue,14,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
16,Tue,15,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
101,Fri,12,1,2023/2024,Supramolecular chemistry of biological systems,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
101,Fri,13,1,2023/2024,Supramolecular chemistry of biological systems,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
101,Mon,12,1,2023/2024,Supramolecular chemistry of biological systems,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
101,Mon,13,1,2023/2024,Supramolecular chemistry of biological systems,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
36,Fri,8,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Fri,9,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Mon,8,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Mon,9,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Mon,10,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Wed,8,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Wed,9,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Wed,10,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Fri,8,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Fri,9,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Mon,8,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Mon,9,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Mon,10,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Wed,8,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Wed,9,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
36,Wed,10,1,2023/2024,Functional analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],1
78,Thu,8,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
78,Thu,9,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
78,Thu,10,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
78,Tue,16,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
78,Tue,17,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
78,Tue,18,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
103,Wed,11,1,2023/2024,Human genome sequencing and interpretation Laboratorio 1° turno - Human genome sequencing and interpretation Laboratorio 2° turno - Human genome sequencing and interpretation Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],1
103,Wed,12,1,2023/2024,Human genome sequencing and interpretation Laboratorio 1° turno - Human genome sequencing and interpretation Laboratorio 2° turno - Human genome sequencing and interpretation Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],1
103,Wed,13,1,2023/2024,Human genome sequencing and interpretation Laboratorio 1° turno - Human genome sequencing and interpretation Laboratorio 2° turno - Human genome sequencing and interpretation Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],1
103,Wed,14,1,2023/2024,Human genome sequencing and interpretation Laboratorio 1° turno - Human genome sequencing and interpretation Laboratorio 2° turno - Human genome sequencing and interpretation Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],1
11,Thu,15,1,2023/2024,Healthcare information systems,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
11,Thu,16,1,2023/2024,Healthcare information systems,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
11,Wed,8,1,2023/2024,Healthcare information systems,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
11,Wed,9,1,2023/2024,Healthcare information systems,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
61,Fri,8,1,2023/2024,Marketing research for agrifood and natural resources,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
61,Fri,9,1,2023/2024,Marketing research for agrifood and natural resources,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
61,Thu,8,1,2023/2024,Marketing research for agrifood and natural resources,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula B [Borgo Roma - Ca' Vignal 1],"[1,2]"
61,Thu,9,1,2023/2024,Marketing research for agrifood and natural resources,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula B [Borgo Roma - Ca' Vignal 1],"[1,2]"
70,Tue,13,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula H [Borgo Roma - Ca' Vignal 2],2
70,Tue,14,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula H [Borgo Roma - Ca' Vignal 2],2
70,Wed,8,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
70,Wed,9,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
104,Mon,15,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
104,Mon,16,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
104,Tue,13,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
104,Tue,14,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
104,Tue,15,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
104,Tue,16,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
104,Wed,15,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
104,Wed,16,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
105,Fri,14,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
105,Fri,15,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
105,Mon,15,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
105,Mon,16,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
23,Thu,8,1,2023/2024,Cell signaling in health and disease Laboratorio 1° turno - Cell signaling in health and disease Laboratorio 2° turno - Cell signaling in health and disease Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,"Laboratorio di Microbiologia, Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3]",1
23,Thu,9,1,2023/2024,Cell signaling in health and disease Laboratorio 1° turno - Cell signaling in health and disease Laboratorio 2° turno - Cell signaling in health and disease Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,"Laboratorio di Microbiologia, Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3]",1
23,Thu,10,1,2023/2024,Cell signaling in health and disease Laboratorio 1° turno - Cell signaling in health and disease Laboratorio 2° turno - Cell signaling in health and disease Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,"Laboratorio di Microbiologia, Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3]",1
23,Thu,11,1,2023/2024,Cell signaling in health and disease Laboratorio 1° turno - Cell signaling in health and disease Laboratorio 2° turno - Cell signaling in health and disease Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,"Laboratorio di Microbiologia, Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3]",1
23,Thu,12,1,2023/2024,Cell signaling in health and disease Laboratorio 1° turno - Cell signaling in health and disease Laboratorio 2° turno - Cell signaling in health and disease Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,"Laboratorio di Microbiologia, Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3]",1
23,Thu,13,1,2023/2024,Cell signaling in health and disease Laboratorio 1° turno - Cell signaling in health and disease Laboratorio 2° turno - Cell signaling in health and disease Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,"Laboratorio di Microbiologia, Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3]",1
66,Thu,8,1,2023/2024,Metodologie biomolecolari e genetiche teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
66,Thu,9,1,2023/2024,Metodologie biomolecolari e genetiche teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
66,Thu,10,1,2023/2024,Metodologie biomolecolari e genetiche teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
66,Wed,8,1,2023/2024,Metodologie biomolecolari e genetiche teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
66,Wed,9,1,2023/2024,Metodologie biomolecolari e genetiche teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
66,Wed,10,1,2023/2024,Metodologie biomolecolari e genetiche teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
32,Mon,8,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
32,Mon,9,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
32,Tue,13,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
32,Tue,14,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
32,Tue,15,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
2,Fri,8,1,2023/2024,Epidemiological methods and biostatistics,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
2,Fri,9,1,2023/2024,Epidemiological methods and biostatistics,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
2,Wed,13,1,2023/2024,Epidemiological methods and biostatistics,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
2,Wed,14,1,2023/2024,Epidemiological methods and biostatistics,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
2,Wed,15,1,2023/2024,Epidemiological methods and biostatistics,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
67,Fri,10,1,2023/2024,Foundations of data analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
67,Fri,11,1,2023/2024,Foundations of data analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
67,Wed,12,1,2023/2024,Foundations of data analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
67,Wed,13,1,2023/2024,Foundations of data analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
67,Wed,14,1,2023/2024,Foundations of data analysis,Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
76,Tue,8,1,2023/2024,Methods in representation theory (seminar course),Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],"[1,2]"
76,Tue,9,1,2023/2024,Methods in representation theory (seminar course),Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - MATHEMATICS FOR EDUCATION,Aula G [Borgo Roma - Ca' Vignal 2],"[1,2]"
76,Tue,8,1,2023/2024,Methods in representation theory (seminar course),Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],"[1,2]"
76,Tue,9,1,2023/2024,Methods in representation theory (seminar course),Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Aula G [Borgo Roma - Ca' Vignal 2],"[1,2]"
76,Tue,11,1,2023/2024,Algebra lineare con elementi di geometria ALGEBRA LINEARE,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula E [Borgo Roma - Ca' Vignal 1],1
